Emissão/Remoção/Bunker;Gás;Setor de emissão;Categoria emissora;Sub-categoria emissora;Produto ou sistema;Detalhamento;Recorte;Atividade geral;Estado;Bioma;2019;2020;2021;2022;2023
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Gás natural seco;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Paraná;NA;588;452;821;714;686
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Gás natural seco;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Pernambuco;NA;83356;64072;116269;101107;97211
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Gás natural seco;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Rio Grande do Sul;NA;16446;12641;22939;19948;19180
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Gás natural seco;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;São Paulo;NA;377345;290049;526339;457705;440068
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Gás natural úmido;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Não Alocado;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Acre;Amazônia; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Amapá;Amazônia; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Amazonas;Amazônia;450;60;68;121;98
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Maranhão;Amazônia;486;120;239;12031;28539
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Pará;Amazônia;4529;5174;5904;5897;4809
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Rondônia;Amazônia;615;738;1016;1103;1003
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Roraima;Amazônia; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Bahia;Caatinga; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Ceará;Caatinga;616;101;151;123;31
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Paraíba;Caatinga;49;50;77;83;35
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Pernambuco;Caatinga;370;262;238;203;157
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Rio Grande do Norte;Caatinga; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Distrito Federal;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Goiás;Cerrado;685;874;1076;1172;545
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Maranhão;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Mato Grosso;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Mato Grosso do Sul;Cerrado; -   ; -   ;1;1;1
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Minas Gerais;Cerrado;3156;3547;3592;4133;5065
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Rondônia;Cerrado;1;1;1;1;1
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;São Paulo;Cerrado;1425;2058;2310;2142;1838
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Bahia;Mata Atlântica;45;39;42;25;14
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Espírito Santo;Mata Atlântica;1054;1067;1935;1803;1699
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Minas Gerais;Mata Atlântica;8255;8103;9566;11007;13489
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Paraíba;Mata Atlântica; -   ;3;3;4;2
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Paraná;Mata Atlântica;21406;15765;21177;23946;21200
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Pernambuco;Mata Atlântica;524;485;503;429;332
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Rio de Janeiro;Mata Atlântica;1200;1060;1714;1254;1003
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Rio Grande do Norte;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Rio Grande do Sul;Mata Atlântica;6311;6734;9504;9201;5315
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Santa Catarina;Mata Atlântica;5847;6712;8238;7625;6628
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;São Paulo;Mata Atlântica;34726;34813;38679;35875;30773
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Alagoas;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Bahia;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Goiás;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Maranhão;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Mato Grosso;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Mato Grosso do Sul;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Minas Gerais;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Pará;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Paraíba;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Paraná;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Pernambuco;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Piauí;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Rio Grande do Norte;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Rio Grande do Sul;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Rondônia;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;São Paulo;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Sergipe;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Tocantins;NA; -   ; -   ; -   ;1; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;GLP;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Rio Grande do Sul;Pampa;1832;1998;1947;1885;1089
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Lenha;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Não Alocado;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Lenha;Consumo final energético;Emissões pela queima de combustíveis;Metalurgia;Não Alocado;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Amazonas;Amazônia;42; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Maranhão;Amazônia;46312;42717;37142;54687;43401
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Pará;Amazônia;81148;88037;101655;121087;111148
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Ceará;Caatinga; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Pernambuco;Caatinga; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Goiás;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Mato Grosso;Cerrado; -   ; -   ;0; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Minas Gerais;Cerrado;1248;601;611;559;237
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;São Paulo;Cerrado; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Bahia;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Espírito Santo;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Minas Gerais;Mata Atlântica;4462;2315;1074;983;416
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Paraná;Mata Atlântica;431;661;416;347;213
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Rio de Janeiro;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Rio Grande do Sul;Mata Atlântica; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Santa Catarina;Mata Atlântica;1;1;2;5;6
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;São Paulo;Mata Atlântica;188;47;339; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Industrial;Não ferrosos e outros da metalurgia;Óleo combustível;Centrais elétricas autoprodutoras;Emissões pela queima de combustíveis;Geração de eletricidade;Bahia;NA; -   ; -   ; -   ; -   ; -   
